m#node	C#node2vec-0	C#node2vec-1	C#node2vec-2	C#node2vec-3	C#node2vec-4	C#node2vec-5	C#node2vec-6	C#node2vec-7	C#node2vec-8	C#node2vec-9	C#node2vec-10	C#node2vec-11	C#node2vec-12	C#node2vec-13	C#node2vec-14	C#node2vec-15	C#node2vec-16	C#node2vec-17	C#node2vec-18	C#node2vec-19	C#node2vec-20	C#node2vec-21	C#node2vec-22	C#node2vec-23	C#node2vec-24	C#node2vec-25	C#node2vec-26	C#node2vec-27	C#node2vec-28	C#node2vec-29	C#node2vec-30	C#node2vec-31	cD#class
java.awt.image.AffineTransformOp	0.47855172	-0.5045572	-0.16028869	0.49648622	0.19336295	-0.34918842	0.5519009	-0.3619874	0.11155391	0.59862673	-0.053997453	-0.1473252	0.076354615	0.13490695	0.06712328	0.9915626	0.38801837	0.034551598	-0.5972483	-0.21413337	-0.23359334	0.67407435	0.393135	0.10341541	0.82116485	0.17399438	0.19182798	0.29174572	0.4773423	-0.60758305	0.37423265	-0.10661449	12
java.awt.image.AreaAveragingScaleFilter	0.3488883	-0.45151475	0.45044968	0.11657746	0.2608708	-0.26262015	0.1686696	0.30977872	0.39837798	0.7017131	-0.044480275	-0.28934956	0.12623802	0.33934456	0.25763485	0.13313462	-0.18179889	0.3652541	-0.20573701	0.384566	0.18777461	0.18503627	0.6694487	0.25184992	0.24203272	-0.0954221	-0.33297345	-0.030510603	-0.6302911	-0.98335373	0.9696995	0.20140082	12
java.awt.image.BandCombineOp	0.22316043	-0.7458607	-0.42169955	0.15141964	-0.0052698757	-0.60985035	0.3843878	-0.5985898	-0.054113906	0.33299237	-0.04738547	-0.039408058	0.14453392	0.2280879	0.11012326	0.8406319	0.3505521	-0.05091254	-0.4477993	-0.15201524	-0.21683934	0.6817863	0.29574063	-0.059578877	0.92099285	0.14330919	0.24579535	0.31590804	0.5364386	-0.5056663	0.0872257	-0.20044954	12
java.awt.image.BandedSampleModel	0.2704442	0.046202272	-0.42533547	-0.22203094	-0.2330385	-0.4053318	0.31365868	-0.687598	0.1329387	0.305968	0.5393657	0.037659265	-0.028098125	0.17019084	0.13382973	0.60433185	-0.098683015	0.45904076	-0.74120736	0.65516317	0.13958614	0.47275814	-0.34959206	-0.27263215	0.6119364	-0.13520023	-0.12005133	0.056431253	-0.054322846	-0.83270746	-0.12432059	0.57730883	12
java.awt.image.BufferStrategy	-0.07481692	0.067523725	0.84799457	0.3050868	-0.16450946	-0.09967214	0.14917724	0.30903262	-0.16597417	-0.07181759	0.37392113	-0.39423448	-0.3395101	-0.25269914	0.079611704	0.29444757	-0.42108083	0.34438896	-0.046322517	-0.051164277	0.16926667	1.1085064	0.26387206	0.67652446	0.10900484	0.19093485	-0.41282472	-0.042584073	0.24593718	-0.18981683	0.28697246	-0.012570392	12
java.awt.image.BufferedImage	0.64143974	-0.67822325	0.36447945	0.29205444	-0.112494536	-0.28851265	0.48754513	-0.040083118	0.18481123	0.44623357	0.21022627	-0.48538727	-0.20274864	-0.10826024	0.54586005	1.044706	-0.09968681	0.3406375	-0.65714747	0.021670291	-0.122137144	0.4906546	0.14071004	0.53444296	1.1872171	-0.21937783	0.28936568	0.084707096	0.06300676	-0.6550223	0.26868305	-0.29711103	12
java.awt.image.BufferedImageFilter	0.7218504	-0.3952955	0.303404	0.4273591	0.3310626	-0.34297168	0.26805088	0.29083174	0.58795536	0.6806341	-0.13202165	-0.60157675	0.05313735	0.41064867	0.044429224	0.34276223	-0.089669436	-0.03633438	-0.22841626	0.10213693	0.32296234	0.37934917	0.75337774	-0.005991676	0.30034134	-0.04397255	0.25342843	0.03698535	-0.4119904	-0.96198237	0.8115544	-0.049885523	12
java.awt.image.BufferedImageOp	0.7895747	-0.76569426	-0.113440394	0.8801811	0.3012911	-0.20942947	0.70029104	-0.056259602	0.49609575	0.62465054	-0.21774668	-0.49668968	-0.18087521	0.07180792	0.32687038	1.0000991	0.34916246	-0.1385641	-0.48221907	-0.16702168	-0.033509415	0.8610262	0.45498854	0.0668164	0.9418518	0.4542996	0.4479774	0.38620782	0.19800256	-0.95884335	0.6485464	-0.3478307	12
java.awt.image.ByteLookupTable	0.021622203	-0.2084626	-0.38040605	0.15877841	-0.060811453	-0.40254432	0.4024534	0.10103201	0.20301093	-0.17243338	0.588185	-0.12664144	0.39046866	-0.35201403	-0.013953476	0.45778957	0.12795016	0.052703302	0.032795485	-0.118015304	0.2218939	0.55138195	0.08278828	-0.719113	0.40649018	-0.019136146	0.11989601	0.06648628	0.17469993	-0.46801484	0.5453107	-0.31908154	12
java.awt.image.ColorConvertOp	0.46282822	-0.58252513	-0.33274266	0.19369948	0.23135318	-0.46773842	0.2981997	-0.3344204	-0.041597907	0.44781196	-0.049392715	-0.2018889	0.14602244	0.1146539	0.08938995	0.9805635	0.35298115	-0.0883892	-0.6355545	-0.048019312	-0.12081332	0.62891454	0.44117746	0.09861214	1.1285403	0.15448785	0.11924559	0.15652207	0.34383336	-0.57469344	0.39362162	-0.08505364	12
